invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_revenue,profit,dates,,category,avg rating,,
191,WALM059,Pflugerville,Home and lifestyle,77.04,3,0019-02-11,10:39:00,Credit card,7.2,0.33,231.12,76.2696,0019-02-11,,,,,
192,WALM062,Galveston,Fashion accessories,73.52,2,0019-01-15,13:41:00,Ewallet,4.6,0.33,147.04,48.5232,0019-01-15,,,,,
193,WALM090,Brownwood,Food and beverages,87.8,9,0019-03-16,19:08:00,Cash,9.2,0.33,790.2,260.766,0019-03-16,,,,,
194,WALM015,Grand Prairie,Home and lifestyle,25.55,4,0019-01-26,20:23:00,Ewallet,5.7,0.48,102.2,49.056,0019-01-26,,,,,
195,WALM003,San Antonio,Electronic accessories,32.71,5,0019-03-19,11:30:00,Credit card,9.9,0.48,163.55,78.504,0019-03-19,,,,,
196,WALM066,Grapevine,Fashion accessories,74.29,1,0019-01-13,19:30:00,Cash,5,0.33,74.29,24.5157,0019-01-13,,,,,
197,WALM079,La Porte,Health and beauty,43.7,2,0019-03-26,18:03:00,Cash,4.9,0.33,87.4,28.842,0019-03-26,,,,,
198,WALM002,Dallas,Home and lifestyle,25.29,1,0019-03-23,10:13:00,Ewallet,6.1,0.36,25.29,9.1044,0019-03-23,,,,,
199,WALM094,Alamo,Health and beauty,41.5,4,0019-03-12,19:58:00,Credit card,8.2,0.33,166,54.78,0019-03-12,,,,,
200,WALM047,Flower Mound,Food and beverages,71.39,5,0019-02-17,19:57:00,Credit card,5.5,0.48,356.95,171.336,0019-02-17,,,,,
201,WALM100,Canyon,Sports and travel,19.15,6,0019-01-29,10:01:00,Credit card,6.8,0.18,114.9,20.682,0019-01-29,,,,,
202,WALM005,Fort Worth,Electronic accessories,57.49,4,0019-03-15,11:57:00,Cash,6.6,0.48,229.96,110.3808,0019-03-15,,,,,
203,WALM086,Rosenberg,Electronic accessories,61.41,7,0019-01-14,10:02:00,Cash,9.8,0.33,429.87,141.8571,0019-01-14,,,,,
204,WALM029,Round Rock,Health and beauty,25.9,10,0019-02-06,14:51:00,Ewallet,8.7,0.48,259,124.32,0019-02-06,,,,,
205,WALM065,Texas City,Home and lifestyle,17.77,5,0019-02-15,12:42:00,Credit card,5.4,0.33,88.85,29.3205,0019-02-15,,,,,
206,WALM085,Kerrville,Health and beauty,23.03,9,0019-01-03,12:02:00,Ewallet,7.9,0.33,207.27,68.3991,0019-01-03,,,,,
207,WALM034,College Station,Electronic accessories,66.65,9,0019-01-04,18:19:00,Credit card,9.7,0.48,599.85,287.928,0019-01-04,,,,,
208,WALM055,Waxahachie,Home and lifestyle,28.53,10,0019-03-18,17:38:00,Ewallet,7.8,0.33,285.3,94.149,0019-03-18,,,,,
209,WALM043,Baytown,Fashion accessories,30.37,3,0019-03-28,13:41:00,Ewallet,5.1,0.48,91.11,43.7328,0019-03-28,,,,,
210,WALM003,San Antonio,Electronic accessories,99.73,9,0019-03-02,19:42:00,Credit card,6.5,0.48,897.57,430.8336,0019-03-02,,,,,
211,WALM050,Victoria,Electronic accessories,26.23,9,0019-01-25,20:24:00,Ewallet,5.9,0.48,236.07,113.3136,0019-01-25,,,,,
212,WALM057,Euless,Food and beverages,93.26,9,0019-01-16,18:08:00,Cash,8.8,0.33,839.34,276.9822,0019-01-16,,,,,
213,WALM088,Cleburne,Home and lifestyle,92.36,5,0019-03-20,19:17:00,Ewallet,4.9,0.33,461.8,152.394,0019-03-20,,,,,
214,WALM093,Angleton,Sports and travel,46.42,3,0019-01-04,13:24:00,Credit card,4.4,0.33,139.26,45.9558,0019-01-04,,,,,
215,WALM065,Texas City,Sports and travel,29.61,7,0019-03-11,15:53:00,Cash,6.5,0.33,207.27,68.3991,0019-03-11,,,,,
216,WALM072,Lancaster,Home and lifestyle,18.28,1,0019-03-22,15:05:00,Credit card,8.3,0.33,18.28,6.0324,0019-03-22,,,,,
217,WALM038,Sugar Land,Sports and travel,24.77,5,0019-03-24,18:27:00,Cash,8.5,0.48,123.85,59.448,0019-03-24,,,,,
218,WALM081,Friendswood,Electronic accessories,94.64,3,0019-02-21,16:55:00,Cash,5.5,0.33,283.92,93.6936,0019-02-21,,,,,
219,WALM043,Baytown,Fashion accessories,94.87,8,0019-02-12,12:58:00,Ewallet,8.7,0.48,758.96,364.3008,0019-02-12,,,,,
220,WALM044,Pharr,Food and beverages,57.34,3,0019-03-10,18:59:00,Credit card,7.9,0.48,172.02,82.5696,0019-03-10,,,,,
221,WALM002,Dallas,Electronic accessories,45.35,6,0019-01-31,13:44:00,Ewallet,6.1,0.36,272.1,97.956,0019-01-31,,,,,
222,WALM056,Rowlett,Food and beverages,62.08,7,0019-03-06,13:46:00,Ewallet,5.4,0.33,434.56,143.4048,0019-03-06,,,,,
223,WALM020,Killeen,Electronic accessories,11.81,5,0019-02-17,18:06:00,Cash,9.4,0.48,59.05,28.344,0019-02-17,,,,,
224,WALM026,Denton,Fashion accessories,12.54,1,0019-02-21,12:38:00,Cash,8.2,0.48,12.54,6.0192,0019-02-21,,,,,
225,WALM003,San Antonio,Food and beverages,43.25,2,0019-03-20,15:56:00,Cash,6.2,0.48,86.5,41.52,0019-03-20,,,,,
226,WALM067,Haltom City,Sports and travel,87.16,2,0019-01-11,14:29:00,Credit card,9.7,0.33,174.32,57.5256,0019-01-11,,,,,
227,WALM059,Pflugerville,Health and beauty,69.37,9,0019-01-26,19:14:00,Ewallet,4,0.33,624.33,206.0289,0019-01-26,,,,,
228,WALM068,Burleson,Electronic accessories,37.06,4,0019-01-31,16:24:00,Ewallet,9.7,0.33,148.24,48.9192,0019-01-31,,,,,
229,WALM049,North Richland Hills,Electronic accessories,90.7,6,0019-02-26,10:52:00,Cash,5.3,0.48,544.2,261.216,0019-02-26,,,,,
230,WALM087,Waxahachie,Home and lifestyle,63.42,8,0019-03-11,12:55:00,Ewallet,7.4,0.33,507.36,167.4288,0019-03-11,,,,,
231,WALM007,Arlington,Fashion accessories,81.37,2,0019-01-26,19:28:00,Cash,6.5,0.48,162.74,78.1152,0019-01-26,,,,,
232,WALM024,Carrollton,Electronic accessories,10.59,3,0019-03-12,13:52:00,Credit card,8.7,0.48,31.77,15.2496,0019-03-12,,,,,
233,WALM059,Pflugerville,Health and beauty,84.09,9,0019-02-11,10:54:00,Cash,8,0.33,756.81,249.7473,0019-02-11,,,,,
234,WALM045,Missouri City,Fashion accessories,73.82,4,0019-02-21,18:31:00,Credit card,6.7,0.48,295.28,141.7344,0019-02-21,,,,,
235,WALM069,Rockwall,Health and beauty,51.94,10,0019-03-09,18:24:00,Ewallet,6.5,0.33,519.4,171.402,0019-03-09,,,,,
236,WALM084,Schertz,Sports and travel,93.14,2,0019-01-20,18:09:00,Ewallet,4.1,0.33,186.28,61.4724,0019-01-20,,,,,
237,WALM068,Burleson,Health and beauty,17.41,5,0019-01-28,15:16:00,Credit card,4.9,0.33,87.05,28.7265,0019-01-28,,,,,
238,WALM023,Midland,Fashion accessories,44.22,5,0019-03-05,17:07:00,Credit card,8.6,0.48,221.1,106.128,0019-03-05,,,,,
239,WALM040,Edinburg,Electronic accessories,13.22,5,0019-03-02,19:26:00,Cash,4.3,0.48,66.1,31.728,0019-03-02,,,,,
240,WALM085,Kerrville,Fashion accessories,89.69,1,0019-01-11,11:20:00,Ewallet,4.9,0.33,89.69,29.5977,0019-01-11,,,,,
241,WALM009,Plano,Food and beverages,24.94,9,0019-01-11,16:49:00,Credit card,5.6,0.48,224.46,107.7408,0019-01-11,,,,,
242,WALM100,Canyon,Health and beauty,59.77,2,0019-03-11,12:01:00,Credit card,5.8,0.18,119.54,21.5172,0019-03-11,,,,,
243,WALM077,Coppell,Fashion accessories,93.2,2,0019-02-28,18:37:00,Credit card,6,0.33,186.4,61.512,0019-02-28,,,,,
244,WALM034,College Station,Home and lifestyle,62.65,4,0019-01-05,11:25:00,Cash,4.2,0.48,250.6,120.288,0019-01-05,,,,,
245,WALM070,Hurst,Home and lifestyle,93.87,8,0019-02-02,18:42:00,Credit card,8.3,0.33,750.96,247.8168,0019-02-02,,,,,
246,WALM021,McAllen,Home and lifestyle,47.59,8,0019-01-01,14:47:00,Cash,5.7,0.48,380.72,182.7456,0019-01-01,,,,,
247,WALM044,Pharr,Electronic accessories,81.4,3,0019-02-09,19:43:00,Cash,4.8,0.48,244.2,117.216,0019-02-09,,,,,
248,WALM055,Waxahachie,Fashion accessories,17.94,5,0019-01-23,14:04:00,Ewallet,6.8,0.33,89.7,29.601,0019-01-23,,,,,
249,WALM019,Pasadena,Electronic accessories,77.72,4,0019-01-07,16:11:00,Credit card,8.8,0.48,310.88,149.2224,0019-01-07,,,,,
250,WALM026,Denton,Food and beverages,73.06,7,0019-01-14,19:06:00,Credit card,4.2,0.48,511.42,245.4816,0019-01-14,,,,,
251,WALM033,Pearland,Food and beverages,46.55,9,0019-02-02,15:34:00,Ewallet,6.4,0.48,418.95,201.096,0019-02-02,,,,,
252,WALM078,Del Rio,Fashion accessories,35.19,10,0019-03-17,19:06:00,Credit card,8.4,0.33,351.9,116.127,0019-03-17,,,,,
253,WALM066,Grapevine,Sports and travel,14.39,2,0019-03-02,19:44:00,Credit card,7.2,0.33,28.78,9.4974,0019-03-02,,,,,
254,WALM011,Lubbock,Home and lifestyle,23.75,4,0019-03-16,11:22:00,Cash,5.2,0.48,95,45.6,0019-03-16,,,,,
255,WALM016,Brownsville,Home and lifestyle,58.9,8,0019-01-06,11:23:00,Cash,8.9,0.48,471.2,226.176,0019-01-06,,,,,
256,WALM048,Harlingen,Fashion accessories,32.62,4,0019-01-29,14:12:00,Cash,9,0.48,130.48,62.6304,0019-01-29,,,,,
257,WALM067,Haltom City,Electronic accessories,66.35,1,0019-01-31,10:46:00,Credit card,9.7,0.33,66.35,21.8955,0019-01-31,,,,,
258,WALM049,North Richland Hills,Home and lifestyle,25.91,6,0019-02-05,10:16:00,Ewallet,8.7,0.48,155.46,74.6208,0019-02-05,,,,,
259,WALM029,Round Rock,Electronic accessories,32.25,4,0019-02-13,12:38:00,Ewallet,6.5,0.48,129,61.92,0019-02-13,,,,,
260,WALM100,Canyon,Electronic accessories,65.94,4,0019-02-07,13:05:00,Credit card,6.9,0.18,263.76,47.4768,0019-02-07,,,,,
261,WALM074,Weslaco,Electronic accessories,75.06,9,0019-03-19,13:25:00,Cash,6.2,0.33,675.54,222.9282,0019-03-19,,,,,
262,WALM019,Pasadena,Fashion accessories,16.45,4,0019-03-07,14:53:00,Ewallet,5.6,0.48,65.8,31.584,0019-03-07,,,,,
263,WALM022,Mesquite,Fashion accessories,38.3,4,0019-03-13,19:22:00,Cash,5.7,0.48,153.2,73.536,0019-03-13,,,,,
264,WALM099,Weatherford,Sports and travel,22.24,10,0019-02-09,11:00:00,Cash,4.2,0.18,222.4,40.032,0019-02-09,,,,,
265,WALM095,Big Spring,Sports and travel,54.45,1,0019-02-26,19:24:00,Ewallet,7.9,0.33,54.45,17.9685,0019-02-26,,,,,
266,WALM075,San Marcos,Sports and travel,98.4,7,0019-03-12,12:43:00,Credit card,8.7,0.33,688.8,227.304,0019-03-12,,,,,
267,WALM072,Lancaster,Home and lifestyle,35.47,4,0019-03-14,17:22:00,Credit card,6.9,0.33,141.88,46.8204,0019-03-14,,,,,
268,WALM081,Friendswood,Food and beverages,74.6,10,0019-01-08,20:55:00,Cash,9.5,0.33,746,246.18,0019-01-08,,,,,
269,WALM001,Houston,Home and lifestyle,70.74,4,0019-01-05,16:05:00,Credit card,4.4,0.36,282.96,101.8656,0019-01-05,,,,,
270,WALM001,Houston,Home and lifestyle,35.54,10,0019-01-04,13:34:00,Ewallet,7,0.36,355.4,127.944,0019-01-04,,,,,
271,WALM069,Rockwall,Sports and travel,67.43,5,0019-03-06,18:13:00,Ewallet,6.3,0.33,337.15,111.2595,0019-03-06,,,,,
272,WALM027,Abilene,Health and beauty,21.12,2,0019-01-03,19:17:00,Cash,9.7,0.48,42.24,20.2752,0019-01-03,,,,,
273,WALM094,Alamo,Home and lifestyle,21.54,9,0019-01-07,11:44:00,Credit card,8.8,0.33,193.86,63.9738,0019-01-07,,,,,
274,WALM025,Waco,Home and lifestyle,12.03,2,0019-01-27,15:51:00,Cash,5.1,0.48,24.06,11.5488,0019-01-27,,,,,
275,WALM042,Bryan,Health and beauty,99.71,6,0019-02-26,16:52:00,Ewallet,7.9,0.48,598.26,287.1648,0019-02-26,,,,,
276,WALM056,Rowlett,Fashion accessories,47.97,7,0019-01-07,20:52:00,Cash,6.2,0.33,335.79,110.8107,0019-01-07,,,,,
277,WALM027,Abilene,Home and lifestyle,21.82,10,0019-01-07,17:36:00,Cash,7.1,0.48,218.2,104.736,0019-01-07,,,,,
278,WALM046,Temple,Fashion accessories,95.42,4,0019-02-02,13:23:00,Ewallet,6.4,0.48,381.68,183.2064,0019-02-02,,,,,
279,WALM091,Little Elm,Fashion accessories,70.99,10,0019-03-20,16:28:00,Cash,5.7,0.33,709.9,234.267,0019-03-20,,,,,
280,WALM051,New Braunfels,Sports and travel,44.02,10,0019-03-20,19:57:00,Credit card,9.6,0.48,440.2,211.296,0019-03-20,,,,,
281,WALM073,Seguin,Home and lifestyle,69.96,8,0019-02-15,17:01:00,Credit card,6.4,0.33,559.68,184.6944,0019-02-15,,,,,
282,WALM036,Allen,Home and lifestyle,37,1,0019-03-06,13:29:00,Credit card,7.9,0.48,37,17.76,0019-03-06,,,,,
283,WALM097,Alice,Sports and travel,15.34,1,0019-01-06,11:09:00,Cash,6.5,0.18,15.34,2.7612,0019-01-06,,,,,
284,WALM030,Richardson,Health and beauty,99.83,6,0019-03-04,15:02:00,Ewallet,8.5,0.48,598.98,287.5104,0019-03-04,,,,,
285,WALM079,La Porte,Health and beauty,47.67,4,0019-03-12,14:21:00,Cash,9.1,0.33,190.68,62.9244,0019-03-12,,,,,
286,WALM052,Mansfield,Health and beauty,66.68,5,0019-02-20,18:01:00,Cash,7.6,0.57,333.4,190.038,0019-02-20,,,,,
287,WALM010,Laredo,Home and lifestyle,74.86,1,0019-03-24,14:49:00,Cash,6.9,0.48,74.86,35.9328,0019-03-24,,,,,
288,WALM079,La Porte,Sports and travel,23.75,9,0019-01-31,12:02:00,Cash,9.5,0.33,213.75,70.5375,0019-01-31,,,,,
289,WALM094,Alamo,Food and beverages,48.51,7,0019-01-25,13:30:00,Credit card,5.2,0.33,339.57,112.0581,0019-01-25,,,,,
290,WALM074,Weslaco,Home and lifestyle,94.88,7,0019-02-03,14:38:00,Cash,4.2,0.33,664.16,219.1728,0019-02-03,,,,,
291,WALM017,McKinney,Electronic accessories,40.3,10,0019-01-24,17:37:00,Credit card,7,0.48,403,193.44,0019-01-24,,,,,
292,WALM040,Edinburg,Electronic accessories,27.85,7,0019-03-14,17:20:00,Ewallet,6,0.48,194.95,93.576,0019-03-14,,,,,
293,WALM007,Arlington,Electronic accessories,62.48,1,0019-02-18,20:29:00,Cash,4.7,0.48,62.48,29.9904,0019-02-18,,,,,
294,WALM015,Grand Prairie,Food and beverages,36.36,2,0019-01-21,10:00:00,Cash,7.1,0.48,72.72,34.9056,0019-01-21,,,,,
295,WALM023,Midland,Health and beauty,18.11,10,0019-03-13,11:46:00,Ewallet,5.9,0.48,181.1,86.928,0019-03-13,,,,,
296,WALM014,Amarillo,Electronic accessories,51.92,5,0019-03-03,13:42:00,Cash,7.5,0.48,259.6,124.608,0019-03-03,,,,,
297,WALM036,Allen,Electronic accessories,28.84,4,0019-03-29,14:44:00,Cash,6.4,0.48,115.36,55.3728,0019-03-29,,,,,
298,WALM085,Kerrville,Home and lifestyle,78.38,6,0019-01-10,14:16:00,Ewallet,5.8,0.33,470.28,155.1924,0019-01-10,,,,,
299,WALM095,Big Spring,Home and lifestyle,60.01,4,0019-01-25,15:54:00,Cash,4.5,0.33,240.04,79.2132,0019-01-25,,,,,
300,WALM017,McKinney,Home and lifestyle,88.61,1,0019-01-19,10:21:00,Cash,7.7,0.48,88.61,42.5328,0019-01-19,,,,,
301,WALM100,Canyon,Fashion accessories,99.82,2,0019-01-02,18:09:00,Credit card,6.7,0.18,199.64,35.9352,0019-01-02,,,,,
302,WALM048,Harlingen,Health and beauty,39.01,1,0019-03-12,16:46:00,Credit card,4.7,0.48,39.01,18.7248,0019-03-12,,,,,
303,WALM031,Lewisville,Food and beverages,48.61,1,0019-02-25,15:31:00,Cash,4.4,0.48,48.61,23.3328,0019-02-25,,,,,
304,WALM026,Denton,Electronic accessories,51.19,4,0019-03-18,17:15:00,Credit card,4.7,0.48,204.76,98.2848,0019-03-18,,,,,
305,WALM045,Missouri City,Electronic accessories,14.96,8,0019-02-23,12:29:00,Credit card,8.6,0.48,119.68,57.4464,0019-02-23,,,,,
306,WALM053,Conroe,Electronic accessories,72.2,7,0019-03-26,20:14:00,Ewallet,4.3,0.21,505.4,106.134,0019-03-26,,,,,
307,WALM088,Cleburne,Sports and travel,40.23,7,0019-03-30,13:22:00,Cash,9.6,0.33,281.61,92.9313,0019-03-30,,,,,
308,WALM066,Grapevine,Home and lifestyle,88.79,8,0019-02-17,17:09:00,Cash,4.1,0.33,710.32,234.4056,0019-02-17,,,,,
309,WALM033,Pearland,Electronic accessories,26.48,3,0019-03-21,10:40:00,Ewallet,4.7,0.48,79.44,38.1312,0019-03-21,,,,,
310,WALM012,Garland,Fashion accessories,81.91,2,0019-03-05,17:43:00,Cash,7.8,0.48,163.82,78.6336,0019-03-05,,,,,
311,WALM036,Allen,Sports and travel,79.93,6,0019-01-31,14:04:00,Cash,5.5,0.48,479.58,230.1984,0019-01-31,,,,,
312,WALM076,Huntsville,Fashion accessories,69.33,2,0019-02-05,19:05:00,Ewallet,9.7,0.33,138.66,45.7578,0019-02-05,,,,,
313,WALM012,Garland,Food and beverages,14.23,5,0019-02-01,10:08:00,Credit card,4.4,0.48,71.15,34.152,0019-02-01,,,,,
314,WALM026,Denton,Health and beauty,15.55,9,0019-03-07,13:12:00,Cash,5,0.48,139.95,67.176,0019-03-07,,,,,
315,WALM075,San Marcos,Electronic accessories,78.13,10,0019-02-10,20:51:00,Cash,4.4,0.33,781.3,257.829,0019-02-10,,,,,
316,WALM030,Richardson,Food and beverages,99.37,2,0019-02-14,17:29:00,Cash,5.2,0.48,198.74,95.3952,0019-02-14,,,,,
317,WALM012,Garland,Food and beverages,21.08,3,0019-02-09,10:25:00,Cash,7.3,0.48,63.24,30.3552,0019-02-09,,,,,
318,WALM091,Little Elm,Electronic accessories,74.79,5,0019-01-10,11:34:00,Cash,4.9,0.33,373.95,123.4035,0019-01-10,,,,,
319,WALM048,Harlingen,Health and beauty,29.67,7,0019-03-11,18:58:00,Credit card,8.1,0.48,207.69,99.6912,0019-03-11,,,,,
320,WALM059,Pflugerville,Health and beauty,44.07,4,0019-02-18,16:28:00,Ewallet,8.4,0.33,176.28,58.1724,0019-02-18,,,,,
321,WALM065,Texas City,Food and beverages,22.93,9,0019-02-26,20:26:00,Cash,5.5,0.33,206.37,68.1021,0019-02-26,,,,,
322,WALM016,Brownsville,Health and beauty,39.42,1,0019-01-18,15:08:00,Cash,8.4,0.48,39.42,18.9216,0019-01-18,,,,,
323,WALM037,League City,Health and beauty,15.26,6,0019-02-15,18:03:00,Ewallet,9.8,0.48,91.56,43.9488,0019-02-15,,,,,
324,WALM010,Laredo,Fashion accessories,61.77,5,0019-03-08,13:21:00,Cash,6.7,0.48,308.85,148.248,0019-03-08,,,,,
325,WALM086,Rosenberg,Home and lifestyle,21.52,6,0019-01-17,12:48:00,Credit card,9.4,0.33,129.12,42.6096,0019-01-17,,,,,
326,WALM088,Cleburne,Sports and travel,97.74,4,0019-03-12,19:53:00,Ewallet,6.4,0.33,390.96,129.0168,0019-03-12,,,,,
327,WALM069,Rockwall,Food and beverages,99.78,5,0019-03-09,19:09:00,Cash,5.4,0.33,498.9,164.637,0019-03-09,,,,,
328,WALM057,Euless,Food and beverages,94.26,4,0019-03-12,16:30:00,Cash,8.6,0.33,377.04,124.4232,0019-03-12,,,,,
329,WALM052,Mansfield,Health and beauty,51.13,4,0019-01-25,10:11:00,Credit card,4,0.57,204.52,116.5764,0019-01-25,,,,,
330,WALM063,Georgetown,Electronic accessories,36.36,4,0019-03-25,13:07:00,Cash,7.6,0.33,145.44,47.9952,0019-03-25,,,,,
331,WALM071,Lufkin,Home and lifestyle,22.02,9,0019-02-07,18:48:00,Cash,6.8,0.33,198.18,65.3994,0019-02-07,,,,,
332,WALM076,Huntsville,Food and beverages,32.9,3,0019-02-17,17:27:00,Credit card,9.1,0.33,98.7,32.571,0019-02-17,,,,,
333,WALM070,Hurst,Fashion accessories,77.02,5,0019-02-03,15:59:00,Cash,5.5,0.33,385.1,127.083,0019-02-03,,,,,
334,WALM034,College Station,Food and beverages,23.48,2,0019-03-14,11:21:00,Credit card,7.9,0.48,46.96,22.5408,0019-03-14,,,,,
335,WALM089,Southlake,Sports and travel,14.7,5,0019-03-24,13:48:00,Ewallet,8.5,0.33,73.5,24.255,0019-03-24,,,,,
336,WALM032,Tyler,Electronic accessories,28.45,5,0019-03-21,10:17:00,Credit card,9.1,0.48,142.25,68.28,0019-03-21,,,,,
337,WALM024,Carrollton,Fashion accessories,76.4,9,0019-03-19,15:49:00,Ewallet,7.5,0.48,687.6,330.048,0019-03-19,,,,,
338,WALM100,Canyon,Sports and travel,57.95,6,0019-02-24,13:02:00,Cash,5.2,0.18,347.7,62.586,0019-02-24,,,,,
339,WALM016,Brownsville,Electronic accessories,47.65,3,0019-03-28,12:58:00,Credit card,9.5,0.48,142.95,68.616,0019-03-28,,,,,
340,WALM051,New Braunfels,Food and beverages,42.82,9,0019-02-05,15:26:00,Credit card,8.9,0.48,385.38,184.9824,0019-02-05,,,,,
341,WALM014,Amarillo,Electronic accessories,48.09,3,0019-02-10,18:23:00,Credit card,7.8,0.48,144.27,69.2496,0019-02-10,,,,,
342,WALM030,Richardson,Health and beauty,55.97,7,0019-03-05,19:06:00,Ewallet,8.9,0.48,391.79,188.0592,0019-03-05,,,,,
343,WALM037,League City,Health and beauty,76.9,7,0019-02-15,20:21:00,Cash,7.7,0.48,538.3,258.384,0019-02-15,,,,,
344,WALM045,Missouri City,Food and beverages,97.03,5,0019-01-30,16:24:00,Credit card,9.3,0.48,485.15,232.872,0019-01-30,,,,,
345,WALM007,Arlington,Sports and travel,44.65,3,0019-02-14,15:04:00,Cash,6.2,0.48,133.95,64.296,0019-02-14,,,,,
346,WALM057,Euless,Fashion accessories,77.93,9,0019-02-27,16:10:00,Ewallet,7.6,0.33,701.37,231.4521,0019-02-27,,,,,
347,WALM096,Eagle Pass,Electronic accessories,71.95,1,0019-02-04,12:14:00,Cash,7.3,0.18,71.95,12.951,0019-02-04,,,,,
348,WALM066,Grapevine,Home and lifestyle,89.25,8,0019-01-20,10:13:00,Cash,4.7,0.33,714,235.62,0019-01-20,,,,,
349,WALM095,Big Spring,Electronic accessories,26.02,7,0019-03-28,17:38:00,Cash,5.1,0.33,182.14,60.1062,0019-03-28,,,,,
350,WALM087,Waxahachie,Health and beauty,13.5,10,0019-02-27,11:06:00,Credit card,4.8,0.33,135,44.55,0019-02-27,,,,,
351,WALM017,McKinney,Fashion accessories,99.3,10,0019-02-15,14:53:00,Credit card,6.6,0.48,993,476.64,0019-02-15,,,,,
352,WALM029,Round Rock,Electronic accessories,51.69,7,0019-01-26,18:22:00,Cash,5.5,0.48,361.83,173.6784,0019-01-26,,,,,
353,WALM098,Mineral Wells,Fashion accessories,54.73,7,0019-03-14,19:02:00,Credit card,8.5,0.18,383.11,68.9598,0019-03-14,,,,,
354,WALM019,Pasadena,Home and lifestyle,27,9,0019-03-02,14:16:00,Cash,4.8,0.48,243,116.64,0019-03-02,,,,,
355,WALM082,Weslaco,Electronic accessories,30.24,1,0019-03-04,15:44:00,Cash,8.4,0.33,30.24,9.9792,0019-03-04,,,,,
356,WALM090,Brownwood,Food and beverages,89.14,4,0019-01-07,12:20:00,Credit card,7.8,0.33,356.56,117.6648,0019-01-07,,,,,
357,WALM028,Odessa,Fashion accessories,37.55,10,0019-03-08,20:01:00,Credit card,9.3,0.48,375.5,180.24,0019-03-08,,,,,
358,WALM017,McKinney,Sports and travel,95.44,10,0019-01-09,13:45:00,Cash,5.2,0.48,954.4,458.112,0019-01-09,,,,,
359,WALM070,Hurst,Electronic accessories,27.5,3,0019-03-01,15:40:00,Ewallet,6.5,0.33,82.5,27.225,0019-03-01,,,,,
360,WALM081,Friendswood,Sports and travel,74.97,1,0019-03-16,16:58:00,Cash,5.6,0.33,74.97,24.7401,0019-03-16,,,,,
361,WALM010,Laredo,Food and beverages,80.96,8,0019-02-17,11:12:00,Credit card,7.4,0.48,647.68,310.8864,0019-02-17,,,,,
362,WALM070,Hurst,Food and beverages,94.47,8,0019-02-27,15:12:00,Cash,9.1,0.33,755.76,249.4008,0019-02-27,,,,,
363,WALM002,Dallas,Food and beverages,99.79,2,0019-03-07,20:37:00,Ewallet,8,0.36,199.58,71.8488,0019-03-07,,,,,
364,WALM089,Southlake,Home and lifestyle,73.22,6,0019-01-21,17:44:00,Cash,7.2,0.33,439.32,144.9756,0019-01-21,,,,,
365,WALM037,League City,Food and beverages,41.24,4,0019-02-19,16:23:00,Cash,7.1,0.48,164.96,79.1808,0019-02-19,,,,,
366,WALM079,La Porte,Fashion accessories,81.68,4,0019-01-06,12:12:00,Cash,9.1,0.33,326.72,107.8176,0019-01-06,,,,,
367,WALM072,Lancaster,Electronic accessories,51.32,9,0019-03-14,19:33:00,Cash,5.6,0.33,461.88,152.4204,0019-03-14,,,,,
368,WALM048,Harlingen,Home and lifestyle,65.94,4,0019-03-24,10:29:00,Cash,6,0.48,263.76,126.6048,0019-03-24,,,,,
369,WALM026,Denton,Sports and travel,14.36,10,0019-01-27,14:28:00,Cash,5.4,0.48,143.6,68.928,0019-01-27,,,,,
370,WALM018,Frisco,Electronic accessories,21.5,9,0019-03-06,12:46:00,Credit card,7.8,0.48,193.5,92.88,0019-03-06,,,,,
371,WALM005,Fort Worth,Electronic accessories,26.26,7,0019-02-02,19:40:00,Cash,9.9,0.48,183.82,88.2336,0019-02-02,,,,,
372,WALM071,Lufkin,Fashion accessories,60.96,2,0019-01-25,19:39:00,Credit card,4.9,0.33,121.92,40.2336,0019-01-25,,,,,
373,WALM086,Rosenberg,Home and lifestyle,70.11,6,0019-03-14,17:54:00,Ewallet,5.2,0.33,420.66,138.8178,0019-03-14,,,,,
374,WALM014,Amarillo,Fashion accessories,42.08,6,0019-01-29,12:25:00,Cash,8.9,0.48,252.48,121.1904,0019-01-29,,,,,
375,WALM020,Killeen,Home and lifestyle,67.09,5,0019-01-03,16:47:00,Credit card,9.1,0.48,335.45,161.016,0019-01-03,,,,,
376,WALM009,Plano,Fashion accessories,96.7,5,0019-01-14,12:52:00,Ewallet,7,0.48,483.5,232.08,0019-01-14,,,,,
377,WALM096,Eagle Pass,Home and lifestyle,35.38,9,0019-01-05,19:50:00,Credit card,9.6,0.33,318.42,105.0786,0019-01-05,,,,,
378,WALM037,League City,Sports and travel,95.49,7,0019-02-22,18:17:00,Ewallet,8.7,0.48,668.43,320.8464,0019-02-22,,,,,
379,WALM009,Plano,Fashion accessories,96.98,4,0019-02-06,17:20:00,Ewallet,9.4,0.48,387.92,186.2016,0019-02-06,,,,,
380,WALM045,Missouri City,Electronic accessories,23.65,4,0019-01-30,13:32:00,Credit card,4,0.48,94.6,45.408,0019-01-30,,,,,
381,WALM047,Flower Mound,Sports and travel,82.33,4,0019-01-11,10:37:00,Credit card,7.5,0.48,329.32,158.0736,0019-01-11,,,,,
382,WALM008,Corpus Christi,Electronic accessories,26.61,2,0019-03-19,14:35:00,Cash,4.2,0.48,53.22,25.5456,0019-03-19,,,,,
